kol_username,month_start,year_start,month_end,year_end,total_posts_pr,total_posts_nonpr,unique_music_pr,unique_music_nonpr,ttSeller,commerceUser,emoji_count_pr,emoji_count_nonpr,hashtag_count_pr,hashtag_count_nonpr,word_count_no_emoji_hashtag_pr,word_count_no_emoji_hashtag_nonpr,early_morning_pr,pr_ratio_early_morning,early_morning_nonpr,morning_pr,pr_ratio_morning,morning_nonpr,afternoon_pr,pr_ratio_afternoon,afternoon_nonpr,evening_pr,pr_ratio_evening,evening_nonpr,late_night_pr,pr_ratio_late_night,late_night_nonpr,is_weekend_pr,pr_ratio_weekend,is_weekend_nonpr,is_trending_pr,pr_ratio_trending,is_trending_nonpr,duration_pr,duration_nonpr,diggCount_pr,diggCount_nonpr,shareCount_pr,shareCount_nonpr,collectCount_pr,collectCount_nonpr,commentCount_pr,commentCount_nonpr,playCount_pr,playCount_nonpr,isSlideshow_pr,pr_ratio_slideshow,isSlideshow_nonpr,isSponsored_pr,pr_ratio_sponsored,isSponsored_nonpr,e_outlier_pr,pr_ratio_e_outlier,e_outlier_nonpr,follower_change_in_input_window,pr_engagement_rate_input,pr_post_ratio,female_percent,vietnam_follower,EngagementRateOnPRPost_target
halinhofficial,3,2024,8,2024,39,30,28,29,False,False,21,14,239,100,495,790,0,0.0,0,3,0.0769230769230769,7,15,0.3846153846153846,9,21,0.5384615384615384,13,0,0.0,1,13,0.3333333333333333,7,21,0.5384615384615384,2,3394,2081,5806400,5680100,140421,105193,269581,299020,105549,67230,231000000,144100000,0,0.0,2,0,0.0,0,2,0.0512820512820512,1,325756.0,0.0273677532467532,0.5652173913043478,85.0,94%,0.0225459538207806
halinhofficial,4,2024,9,2024,38,36,28,35,False,False,18,12,247,113,533,1262,0,0.0,0,5,0.131578947368421,9,15,0.3947368421052631,8,18,0.4736842105263157,18,0,0.0,1,12,0.3157894736842105,11,25,0.6578947368421053,5,3240,2387,5983500,6851100,152475,119006,245972,318240,113042,79923,240400000,168200000,0,0.0,5,0,0.0,0,2,0.0526315789473684,2,377100.0,0.027017425124792,0.5135135135135135,85.0,94%,0.0216664067278287
halinhofficial,5,2024,10,2024,37,37,31,37,False,False,9,10,243,129,644,1313,0,0.0,0,5,0.1351351351351351,9,19,0.5135135135135135,8,13,0.3513513513513513,19,0,0.0,1,11,0.2972972972972973,10,32,0.8648648648648649,6,2853,2518,5402000,7390300,150082,160229,127440,374657,103609,92067,229000000,185700000,0,0.0,5,0,0.0,0,1,0.027027027027027,0,420600.0,0.025253847161572,0.5,85.0,94%,0.0169780236486486
halinhofficial,6,2024,11,2024,41,39,36,39,False,False,20,11,260,120,754,1308,0,0.0,0,5,0.1219512195121951,9,21,0.5121951219512195,7,15,0.3658536585365853,22,0,0.0,1,12,0.2926829268292683,11,39,0.951219512195122,6,3150,2456,5830400,7476600,334494,165477,144939,394984,125355,96387,263200000,184200000,0,0.0,6,0,0.0,0,4,0.0975609756097561,1,444300.0,0.0244498024316109,0.5125,85.0,94%,0.0182000146842878
halinhofficial,7,2024,12,2024,47,36,43,36,False,False,23,8,291,107,786,956,0,0.0,0,6,0.1276595744680851,7,20,0.425531914893617,7,21,0.4468085106382978,21,0,0.0,1,14,0.2978723404255319,11,45,0.9574468085106383,6,3426,2441,6221300,7776100,352845,158378,144974,337278,143706,89594,291700000,169600000,0,0.0,5,0,0.0,0,4,0.0851063829787234,1,408434.0,0.0235269969146383,0.5662650602409639,85.0,94%,0.0199475696767001
halinhofficial,8,2024,1,2025,41,40,38,40,False,False,20,11,256,136,691,949,0,0.0,0,5,0.1219512195121951,6,17,0.4146341463414634,9,19,0.4634146341463415,24,0,0.0,1,11,0.2682926829268293,12,39,0.951219512195122,7,3012,2927,5575300,9391100,332857,198812,131829,498205,126023,98829,258500000,202700000,0,0.0,4,0,0.0,0,4,0.0975609756097561,2,376799.0,0.0238530328820116,0.5061728395061729,85.0,94%,0.0209027184466019
yendan7,1,2024,6,2024,51,35,47,30,False,False,68,40,320,225,1169,536,0,0.0,0,9,0.1764705882352941,2,22,0.4313725490196078,23,17,0.3333333333333333,8,3,0.0588235294117647,2,17,0.3333333333333333,12,20,0.392156862745098,13,2406,1881,635387,1164840,3645,8715,15841,68673,5620,9091,33645500,28576100,0,0.0,3,0,0.0,0,2,0.0392156862745098,3,118425.3611111111,0.0196309461889405,0.5930232558139535,85.0,92%,0.0294532380642081
yendan7,2,2024,7,2024,50,38,45,32,False,False,68,42,306,223,1159,719,0,0.0,0,8,0.16,4,23,0.46,22,16,0.32,9,3,0.06,3,16,0.32,13,18,0.36,9,2309,1968,698640,1590229,3692,10466,17119,75536,5662,10280,28125000,37425600,0,0.0,3,0,0.0,0,3,0.06,3,102896.60416666666,0.0257817955555555,0.5681818181818182,85.0,92%,0.0301402555400938
yendan7,3,2024,8,2024,60,48,55,40,False,False,84,45,330,263,1310,851,0,0.0,0,8,0.1333333333333333,6,30,0.5,29,19,0.3166666666666666,11,3,0.05,2,20,0.3333333333333333,19,20,0.3333333333333333,9,2617,2041,1074081,4190716,6242,38247,25674,147387,7831,20980,41322700,99672400,0,0.0,3,0,0.0,0,6,0.1,6,130353.84722222222,0.0269543858460361,0.5555555555555556,85.0,92%,0.0296381994783415
yendan7,4,2024,9,2024,57,78,52,62,False,False,79,62,313,450,1261,1279,0,0.0,0,7,0.1228070175438596,18,28,0.4912280701754385,31,19,0.3333333333333333,27,3,0.0526315789473684,2,18,0.3157894736842105,26,19,0.3333333333333333,12,2428,2902,1042842,6763356,5952,50948,23159,180939,7480,31879,40275700,156124700,0,0.0,4,0,0.0,0,6,0.1052631578947368,7,145011.09027777778,0.0268010984290775,0.4222222222222222,85.0,92%,0.0315265689472609
yendan7,5,2024,10,2024,51,103,46,79,False,False,74,81,284,573,1122,1577,0,0.0,0,5,0.0980392156862745,22,27,0.5294117647058824,45,17,0.3333333333333333,35,2,0.0392156862745098,1,16,0.3137254901960784,27,17,0.3333333333333333,14,1999,3627,934618,10981733,5331,99656,20413,295013,6998,58612,34390800,245391500,0,0.0,4,0,0.0,0,6,0.1176470588235294,6,170168.3333333333,0.0281284529583493,0.3311688311688311,85.0,92%,0.0715630351393931
yendan7,6,2024,11,2024,39,111,37,88,False,False,65,85,145,582,645,1690,0,0.0,0,6,0.1538461538461538,23,18,0.4615384615384615,50,11,0.282051282051282,37,4,0.1025641025641025,1,15,0.3846153846153846,29,12,0.3076923076923077,16,1560,3752,1132130,11255224,44237,102799,25800,301390,7574,60862,39845300,250124200,0,0.0,4,0,0.0,0,6,0.1538461538461538,6,198859.0,0.0303609459584944,0.26,85.0,92%,0.0710284161160828
yendan7,7,2024,12,2024,26,114,25,91,False,False,40,87,79,595,412,1691,0,0.0,0,2,0.0769230769230769,23,13,0.5,50,8,0.3076923076923077,40,3,0.1153846153846153,1,8,0.3076923076923077,30,8,0.3076923076923077,18,1054,3889,965396,11802805,44310,105856,22327,305816,6752,60845,34552500,255302100,0,0.0,3,0,0.0,0,5,0.1923076923076923,6,209414.0,0.0300639606396063,0.1857142857142857,85.0,92%,0.065474520465811
yendan7,8,2024,1,2025,29,120,29,98,False,False,44,93,86,609,491,1592,0,0.0,0,4,0.1379310344827586,25,12,0.4137931034482758,52,10,0.3448275862068966,43,3,0.1034482758620689,0,11,0.3793103448275862,32,10,0.3448275862068966,17,1242,4436,977722,12399057,44764,124129,22923,445634,7265,65214,34258000,265708900,0,0.0,3,0,0.0,0,5,0.1724137931034483,7,237500.0,0.0307278299959133,0.1946308724832214,85.0,92%,0.0481015785525586
minzy.in.kr,1,2024,6,2024,0,175,0,171,False,False,0,62,0,1779,0,2266,0,0.0,0,0,0.0,1,0,0.0,17,0,0.0,153,0,0.0,4,0,0.0,54,0,0.0,19,0,9375,0,3018698,0,75577,0,563118,0,42190,0,88428800,0,0.0,1,0,0.0,0,0,0.0,17,57690.89523809524,0.0,0.0,85.0,87%,0.0269165372769618
minzy.in.kr,2,2024,7,2024,0,162,0,162,False,False,0,60,0,1655,0,2381,0,0.0,0,0,0.0,1,0,0.0,15,0,0.0,143,0,0.0,3,0,0.0,47,0,0.0,16,0,8956,0,2557556,0,73688,0,489659,0,41052,0,73416100,0,0.0,0,0,0.0,0,0,0.0,17,57102.44761904762,0.0,0.0,85.0,87%,0.026374869794326
minzy.in.kr,3,2024,8,2024,0,148,0,148,False,False,0,62,0,1587,0,2295,0,0.0,0,0,0.0,0,0,0.0,15,0,0.0,132,0,0.0,1,0,0.0,40,0,0.0,15,0,8446,0,2261408,0,68238,0,447819,0,39573,0,62884600,0,0.0,0,0,0.0,0,0,0.0,14,58675.0,0.0,0.0,85.0,87%,0.0239391403296259
minzy.in.kr,4,2024,9,2024,3,127,3,127,False,False,1,58,37,1404,7,1839,0,0.0,0,0,0.0,1,0,0.0,12,3,1.0,114,0,0.0,0,0,0.0,32,0,0.0,12,206,7225,68401,1926456,2025,63324,10507,397895,166,35473,3269900,53164300,0,0.0,0,0,0.0,0,0,0.0,12,51203.0,0.0248016758922291,0.023076923076923,85.0,87%,0.0216183402855495
minzy.in.kr,5,2024,10,2024,4,113,4,113,False,False,1,53,49,1310,7,1339,0,0.0,0,0,0.0,1,0,0.0,9,4,1.0,103,0,0.0,0,0,0.0,30,0,0.0,9,277,6745,87601,1612289,2544,50826,15386,324500,216,11330,3928700,43796400,0,0.0,0,0,0.0,0,1,0.25,14,45857.0,0.0269165372769618,0.0341880341880341,85.0,87%,0.0142395891952729
minzy.in.kr,6,2024,11,2024,11,100,11,100,False,False,5,41,151,1216,49,880,0,0.0,0,0,0.0,1,1,0.0909090909090909,8,10,0.9090909090909092,91,0,0.0,0,1,0.0909090909090909,29,0,0.0,5,783,6168,315678,960857,8015,32278,62990,215169,719,9668,14688300,30042600,0,0.0,0,0,0.0,0,0,0.0,12,39852.0,0.026374869794326,0.0990990990990991,85.0,87%,0.015928258644222
minzy.in.kr,7,2024,12,2024,16,93,16,93,False,False,5,36,232,1208,55,721,0,0.0,0,0,0.0,1,1,0.0625,10,15,0.9375,82,0,0.0,0,2,0.125,27,0,0.0,3,1176,5998,333366,828271,8447,29855,64575,162623,798,8862,16891400,27040500,0,0.0,0,0,0.0,0,1,0.0625,8,37300.0,0.0241061131700155,0.146788990825688,85.0,87%,0.0162148385878799
minzy.in.kr,8,2024,1,2025,20,88,20,88,False,False,5,35,303,1203,55,580,0,0.0,0,0,0.0,1,1,0.05,9,19,0.95,78,0,0.0,0,3,0.15,24,0,0.0,4,1462,6031,347774,592564,8914,21965,66930,105133,859,6770,18672200,22768900,0,0.0,0,0,0.0,0,4,0.2,8,35581.0,0.0227331005451955,0.1851851851851851,85.0,87%,0.0118349828701941
hannaholala,1,2024,6,2024,85,41,85,39,False,True,1,3,95,43,1222,971,0,0.0,0,15,0.1764705882352941,3,25,0.2941176470588235,11,43,0.5058823529411764,25,2,0.0235294117647058,2,26,0.3058823529411765,12,24,0.2823529411764706,9,8110,2236,1526429,554149,35132,10101,71023,20949,22315,5897,138696000,16466900,0,0.0,4,0,0.0,0,4,0.0470588235294117,1,119000.0,0.0119318437445924,0.6746031746031746,82.0,93%,0.0217149696061717
hannaholala,2,2024,7,2024,79,47,79,45,False,True,1,4,86,55,1102,1174,0,0.0,0,12,0.1518987341772152,3,26,0.3291139240506329,13,39,0.4936708860759494,27,2,0.0253164556962025,4,25,0.3164556962025316,14,22,0.2784810126582278,6,7283,2702,1468660,762815,33446,13411,67009,27023,21082,8621,112895100,21035400,0,0.0,6,0,0.0,0,5,0.0632911392405063,2,118000.0,0.0140856157618886,0.626984126984127,82.0,93%,0.0201350311312725
hannaholala,3,2024,8,2024,86,39,86,37,False,True,2,3,92,46,1200,986,0,0.0,0,16,0.1860465116279069,3,30,0.3488372093023256,11,37,0.4302325581395348,19,3,0.0348837209302325,6,24,0.2790697674418604,14,21,0.2441860465116279,3,7505,2314,1644560,628397,35544,15811,71372,24716,23824,7659,108300900,16934800,0,0.0,4,0,0.0,0,4,0.0465116279069767,1,118000.0,0.0163922922154848,0.688,82.0,93%,0.0219668231947015
hannaholala,4,2024,9,2024,92,41,92,39,False,True,3,4,103,46,1547,1303,0,0.0,0,14,0.1521739130434782,4,31,0.3369565217391304,11,42,0.4565217391304347,20,5,0.0543478260869565,6,25,0.2717391304347826,15,21,0.2282608695652173,3,8162,2276,1937273,629106,45358,15914,91142,24742,36925,8042,117235300,17235600,0,0.0,6,0,0.0,0,2,0.0217391304347826,0,124000.0,0.0180039459104894,0.6917293233082706,82.0,93%,0.0237568439232587
hannaholala,5,2024,10,2024,93,43,93,42,False,True,3,4,102,46,1569,1303,0,0.0,0,15,0.1612903225806451,4,29,0.3118279569892473,11,44,0.4731182795698925,18,5,0.053763440860215,10,25,0.2688172043010752,14,21,0.2258064516129032,4,7916,2368,2132934,690538,47711,14265,95093,23021,39914,9122,118003300,18883300,0,0.0,7,0,0.0,0,4,0.043010752688172,2,124000.0,0.0196236206953534,0.6838235294117647,82.0,93%,0.0242230640287928
hannaholala,6,2024,11,2024,83,48,83,47,False,True,3,4,95,52,1402,1351,0,0.0,0,14,0.1686746987951807,5,21,0.253012048192771,13,42,0.5060240963855421,20,6,0.072289156626506,10,18,0.216867469879518,18,19,0.2289156626506024,5,6729,2596,2095800,844331,43746,18561,89352,28611,37611,14503,106030100,22367200,0,0.0,6,0,0.0,0,3,0.036144578313253,3,121000.0,0.0213760903743371,0.6335877862595419,82.0,93%,0.0256386136326321
hannaholala,7,2024,12,2024,90,55,90,54,False,True,5,3,104,60,1640,1040,0,0.0,0,12,0.1333333333333333,6,24,0.2666666666666666,14,46,0.5111111111111111,23,8,0.0888888888888888,12,21,0.2333333333333333,18,24,0.2666666666666666,11,7193,3240,2514465,1231048,55961,24379,110347,40317,43342,17070,121929300,31511200,1,0.0111111111111111,6,0,0.0,0,3,0.0333333333333333,6,129000.0,0.0223417587077101,0.6206896551724138,82.0,93%,0.0278096593244559
hannaholala,8,2024,1,2025,92,62,92,62,False,True,6,6,106,61,1699,1400,0,0.0,0,12,0.1304347826086956,8,23,0.25,15,48,0.5217391304347826,29,9,0.0978260869565217,10,23,0.25,20,27,0.2934782608695652,18,7469,3591,2796424,1629929,65331,31017,127743,52191,46882,19741,133301000,36186900,1,0.0108695652173913,6,0,0.0,0,4,0.0434782608695652,7,135000.0,0.0227783737556357,0.5974025974025974,82.0,93%,0.0310828304608845
thangmakeup,6,2024,11,2024,40,127,17,84,False,False,40,126,70,48,352,814,0,0.0,0,0,0.0,3,7,0.175,51,31,0.775,73,2,0.05,0,9,0.225,45,1,0.025,11,2029,6336,147947,2960300,5276,126963,18951,500977,1784,17274,11581500,65010800,0,0.0,0,0,0.0,0,4,0.1,13,104900.0,0.015020334153607,0.2395209580838323,92.0,89%,0.0344234166035831
thangmakeup,7,2024,12,2024,42,122,15,76,False,False,42,121,74,60,365,838,1,0.0238095238095238,0,0,0.0,4,5,0.119047619047619,46,34,0.8095238095238095,72,2,0.0476190476190476,0,9,0.2142857142857142,46,0,0.0,12,2250,6611,147392,2649210,5156,121105,19315,479943,1673,16023,11596300,59806200,0,0.0,0,0,0.0,0,4,0.0952380952380952,13,95400.0,0.014964773246639,0.2560975609756097,92.0,89%,0.0120550098231827
thangmakeup,8,2024,1,2025,37,122,14,69,False,False,38,123,73,65,327,849,1,0.027027027027027,0,0,0.0,4,3,0.081081081081081,42,31,0.8378378378378378,76,2,0.054054054054054,0,5,0.1351351351351351,45,0,0.0,13,2050,7210,236616,2475078,7113,113382,25185,462669,1526,14881,11381400,56397600,0,0.0,0,0,0.0,0,4,0.1081081081081081,13,105200.0,0.023761575904546,0.2327044025157232,92.0,89%,0.0101795884773662
chaubui,1,2024,6,2024,9,74,9,69,False,False,4,62,41,330,109,887,0,0.0,1,0,0.0,6,3,0.3333333333333333,20,6,0.6666666666666666,27,0,0.0,20,2,0.2222222222222222,25,2,0.2222222222222222,20,507,2362,140539,4477679,1459,59067,3097,71521,724,21972,34014000,74828200,0,0.0,8,0,0.0,0,1,0.1111111111111111,15,18799.0,0.0042870288704651,0.108433734939759,,,0.0082194704237412
chaubui,2,2024,7,2024,9,71,9,67,False,False,3,62,34,324,106,862,0,0.0,1,0,0.0,7,3,0.3333333333333333,17,6,0.6666666666666666,27,0,0.0,19,1,0.1111111111111111,25,2,0.2222222222222222,18,428,2398,141039,3581823,1475,60678,3442,67433,749,19944,32014000,64216700,0,0.0,6,0,0.0,0,1,0.1111111111111111,13,19670.0,0.0045825263947023,0.1125,,,0.0071420613941806
chaubui,3,2024,8,2024,9,72,9,68,False,False,4,72,33,327,116,1190,0,0.0,1,1,0.1111111111111111,7,2,0.2222222222222222,15,6,0.6666666666666666,34,0,0.0,15,1,0.1111111111111111,26,3,0.3333333333333333,13,397,2849,141228,4114587,1456,77726,3472,79970,694,21672,32484800,71816400,0,0.0,4,0,0.0,0,1,0.1111111111111111,12,20561.0,0.0045205757769787,0.1111111111111111,,,0.0077160910643016
chaubui,4,2024,9,2024,7,90,7,86,False,False,3,92,21,403,89,1409,0,0.0,2,1,0.1428571428571428,9,1,0.1428571428571428,17,5,0.7142857142857143,48,0,0.0,14,1,0.1428571428571428,23,3,0.4285714285714285,23,368,3814,83221,3983651,686,75183,1848,74512,280,17347,11614200,69458700,0,0.0,4,0,0.0,0,0,0.0,12,23206.0,0.0074077422465602,0.0721649484536082,,,0.0056256923163997
chaubui,5,2024,10,2024,10,91,10,87,False,False,10,103,35,401,232,1664,0,0.0,2,1,0.1,9,1,0.1,16,7,0.7,48,1,0.1,16,2,0.2,26,6,0.6,34,635,4028,177018,4706178,1745,124411,4174,87233,544,23901,22460800,80251200,1,0.1,3,0,0.0,0,0,0.0,13,22913.0,0.0081689432255307,0.099009900990099,,,0.0070780978939347
chaubui,6,2024,11,2024,9,85,9,82,False,False,13,100,33,360,227,1610,0,0.0,2,1,0.1111111111111111,8,2,0.2222222222222222,13,5,0.5555555555555556,48,1,0.1111111111111111,14,2,0.2222222222222222,23,5,0.5555555555555556,34,663,4072,162795,4238492,1805,121681,4568,82313,498,21896,27047800,70510700,1,0.1111111111111111,3,0,0.0,0,0,0.0,13,21737.6,0.0062728207100022,0.0957446808510638,,,0.0075971428571428
chaubui,7,2024,12,2024,10,92,10,90,False,False,14,105,37,352,238,1610,0,0.0,2,2,0.2,8,2,0.2,16,5,0.5,52,1,0.1,14,2,0.2,24,5,0.5,38,730,4171,177295,3981692,1849,101860,4711,74302,513,24653,27815700,71740100,1,0.1,2,0,0.0,0,0,0.0,12,22538.381818181817,0.006628199182476,0.0980392156862745,,,0.015140625
chaubui,8,2024,1,2025,11,98,11,96,False,False,16,110,41,326,254,1757,0,0.0,2,3,0.2727272727272727,7,2,0.1818181818181818,19,5,0.4545454545454545,54,1,0.0909090909090909,16,2,0.1818181818181818,26,5,0.4545454545454545,41,896,4588,184677,4356760,1884,104478,5242,70387,638,26593,27315700,83492000,1,0.0909090909090909,4,0,0.0,0,0,0.0,13,23046.163636363635,0.0070450693191095,0.1009174311926605,,,0.015140625
tnhadinh,1,2024,6,2024,25,84,25,83,False,False,8,40,89,201,281,848,0,0.0,1,9,0.36,16,9,0.36,49,6,0.24,16,1,0.04,2,8,0.32,21,5,0.2,16,2437,8248,211803,1649196,2661,14269,15543,122603,2261,10456,12494100,41502100,0,0.0,3,1,0.04,0,4,0.16,12,897.0,0.0185902145812823,0.2293577981651376,,,0.0311329228506671
tnhadinh,2,2024,7,2024,27,101,27,99,False,False,7,52,101,239,299,989,0,0.0,1,9,0.3333333333333333,16,11,0.4074074074074074,60,6,0.2222222222222222,22,1,0.037037037037037,2,9,0.3333333333333333,25,4,0.1481481481481481,15,2595,10190,248579,2008032,3728,19973,23537,165057,2225,13834,12321200,47817800,0,0.0,4,0,0.0,0,4,0.1481481481481481,14,1032.0,0.0225683374995941,0.2109375,,,0.0300417727369058
tnhadinh,3,2024,8,2024,51,112,51,109,False,False,21,62,184,274,517,1097,0,0.0,1,11,0.2156862745098039,19,23,0.4509803921568627,67,15,0.2941176470588235,23,2,0.0392156862745098,2,17,0.3333333333333333,29,3,0.0588235294117647,16,4977,11282,674327,2532940,12270,29756,83292,194531,6670,16277,28203500,56823800,0,0.0,4,0,0.0,0,7,0.1372549019607843,16,1271.0,0.0275341358342049,0.3128834355828221,,,0.0307717235901509
tnhadinh,4,2024,9,2024,71,114,71,111,False,False,26,61,209,270,726,1253,0,0.0,1,14,0.1971830985915492,21,36,0.5070422535211268,65,19,0.2676056338028169,25,2,0.028169014084507,2,25,0.352112676056338,32,5,0.0704225352112676,15,6600,11578,966678,2680800,19278,36027,139757,229462,9554,18340,39490400,59882600,0,0.0,5,0,0.0,0,5,0.0704225352112676,15,1407.0,0.0287479235459757,0.3837837837837838,,,0.0308222268084536
tnhadinh,5,2024,10,2024,98,103,98,100,False,False,30,53,208,210,906,1453,0,0.0,1,26,0.2653061224489796,22,50,0.5102040816326531,53,19,0.1938775510204081,24,3,0.0306122448979591,3,28,0.2857142857142857,28,5,0.0510204081632653,10,9347,10854,1350641,2294840,28228,34742,205159,209016,12831,16746,54136900,51387100,0,0.0,3,0,0.0,0,7,0.0714285714285714,11,1426.0,0.0294966834081744,0.4875621890547263,,,0.0319276124966668
tnhadinh,6,2024,11,2024,117,97,117,94,False,False,31,55,181,165,1025,1502,0,0.0,1,33,0.282051282051282,22,53,0.452991452991453,47,25,0.2136752136752136,24,6,0.0512820512820512,3,34,0.2905982905982906,27,7,0.0598290598290598,8,11019,9710,1496749,2061358,34629,32274,235430,176410,15069,18805,59231700,45035200,0,0.0,4,0,0.0,0,15,0.1282051282051282,9,1436.0,0.0300831649268888,0.5467289719626168,,,0.0402075842272246
tnhadinh,7,2024,12,2024,131,87,131,86,False,False,29,43,161,119,1083,1378,0,0.0,0,37,0.2824427480916031,20,56,0.4274809160305343,40,32,0.2442748091603053,24,6,0.0458015267175572,3,34,0.2595419847328244,25,6,0.0458015267175572,8,12610,8443,1676294,1588918,38622,30355,265164,143348,16936,16232,64249500,33300000,0,0.0,3,0,0.0,0,16,0.1221374045801526,9,1426.0,0.0310822029743422,0.6009174311926605,,,0.0480005897447598
tnhadinh,8,2024,1,2025,142,82,142,82,False,False,33,31,146,74,1151,1333,0,0.0,0,44,0.3098591549295774,22,57,0.4014084507042254,31,35,0.2464788732394366,26,6,0.0422535211267605,3,37,0.2605633802816901,26,6,0.0422535211267605,9,13697,8215,1848494,1428227,40399,43392,281937,109010,18346,14780,70592700,31424300,0,0.0,2,0,0.0,0,16,0.1126760563380281,10,1426.0,0.0310113651978179,0.6339285714285714,,,0.0396135453464502
tikkaisweird,3,2024,8,2024,24,165,24,137,False,False,16,150,43,57,416,2211,0,0.0,0,6,0.25,43,2,0.0833333333333333,34,16,0.6666666666666666,81,0,0.0,7,6,0.25,43,5,0.2083333333333333,22,1742,7327,136802,1358454,1824,11976,7859,40425,1040,12026,26064000,53853200,0,0.0,4,0,0.0,0,2,0.0833333333333333,15,294000.0,0.005660105893186,0.1269841269841269,86.0,90%,0.0087413379152595
tikkaisweird,4,2024,9,2024,25,178,25,148,False,False,18,174,44,56,372,2301,0,0.0,0,6,0.24,46,3,0.12,32,16,0.64,93,0,0.0,7,8,0.32,46,6,0.24,25,1655,8153,130057,1383486,1833,12087,8130,39917,1201,12273,25386700,52758592,0,0.0,5,0,0.0,0,3,0.12,22,293000.0,0.0055627946917086,0.1231527093596059,86.0,90%,0.0053513011448105
tikkaisweird,5,2024,10,2024,22,190,22,153,False,False,18,187,29,56,318,2414,0,0.0,0,5,0.2272727272727272,52,2,0.0909090909090909,26,15,0.6818181818181818,107,0,0.0,5,8,0.3636363636363636,47,5,0.2272727272727272,24,1361,8257,122482,1124422,1635,8999,6742,27571,804,9640,24427800,43830910,0,0.0,7,0,0.0,0,2,0.0909090909090909,30,294000.0,0.0053898836571447,0.1037735849056603,86.0,90%,0.0065036427543631
tikkaisweird,6,2024,11,2024,25,187,23,149,False,False,23,182,27,41,386,2551,0,0.0,0,8,0.32,52,3,0.12,25,14,0.56,108,0,0.0,2,9,0.36,41,3,0.12,18,1464,8297,108254,877340,1516,8465,6160,23965,790,7745,20961900,33060056,0,0.0,8,0,0.0,0,2,0.08,27,294000.0,0.0055681975393451,0.1179245283018868,86.0,90%,0.0059821477431738
tikkaisweird,7,2024,12,2024,31,193,27,154,False,False,29,182,27,37,465,2634,0,0.0,0,13,0.4193548387096774,51,5,0.1612903225806451,25,13,0.4193548387096774,117,0,0.0,0,11,0.3548387096774194,41,5,0.1612903225806451,18,1523,8124,92199,732004,1917,7041,7494,20925,869,4875,18198344,26356149,0,0.0,9,0,0.0,0,3,0.0967741935483871,25,294000.0,0.0056312266654592,0.1383928571428571,86.0,90%,0.0135213209467222
tikkaisweird,8,2024,1,2025,41,199,34,160,False,False,39,213,23,39,585,3310,0,0.0,0,16,0.3902439024390244,48,9,0.2195121951219512,31,16,0.3902439024390244,120,0,0.0,0,12,0.2926829268292683,43,6,0.1463414634146341,23,1888,8475,147723,1057871,2976,9071,10836,27739,982,5860,28173944,33552749,0,0.0,10,0,0.0,0,3,0.073170731707317,30,294000.0,0.005768343970585,0.1708333333333333,86.0,90%,0.0096077530886308
lebong95,1,2024,6,2024,6,94,6,85,False,False,3,128,15,216,81,1470,0,0.0,0,0,0.0,12,4,0.6666666666666666,43,2,0.3333333333333333,39,0,0.0,0,2,0.3333333333333333,27,1,0.1666666666666666,53,341,2945,794700,17705275,4358,110105,21652,514806,2623,102618,44000000,265462900,0,0.0,1,1,0.1666666666666666,4,0,0.0,11,162300.0,0.0187121136363636,0.06,69.0,85%,0.009766875
lebong95,2,2024,7,2024,7,96,7,90,False,False,6,127,16,210,95,1592,0,0.0,0,0,0.0,11,5,0.7142857142857143,45,2,0.2857142857142857,39,0,0.0,1,3,0.4285714285714285,28,1,0.1428571428571428,50,453,3168,855889,18873475,4758,137860,23369,627420,2697,101247,46441400,273918000,0,0.0,1,2,0.2857142857142857,4,0,0.0,9,175400.0,0.0190931582596562,0.0679611650485436,69.0,85%,0.0121985779816513
lebong95,3,2024,8,2024,7,89,7,85,False,False,6,119,16,192,95,1471,0,0.0,0,0,0.0,10,5,0.7142857142857143,40,2,0.2857142857142857,38,0,0.0,1,3,0.4285714285714285,24,1,0.1428571428571428,41,453,2874,855889,18736616,4758,155057,23369,662546,2697,97005,46441400,282407900,0,0.0,1,2,0.2857142857142857,2,0,0.0,9,187700.0,0.0190931582596562,0.0729166666666666,69.0,85%,0.0139796448181588
lebong95,4,2024,9,2024,8,92,8,89,False,False,6,115,19,189,107,1713,0,0.0,0,0,0.0,9,6,0.75,41,2,0.25,40,0,0.0,2,3,0.375,22,1,0.125,43,472,3016,871189,18781781,4835,155012,23589,647855,2727,97333,48041400,275394900,0,0.0,3,2,0.25,3,1,0.125,10,171300.0,0.0187825500505813,0.08,69.0,85%,0.0139519959099654
lebong95,5,2024,10,2024,7,84,7,82,False,False,5,109,16,155,93,1497,0,0.0,0,0,0.0,5,6,0.8571428571428571,42,1,0.1428571428571428,35,0,0.0,2,3,0.4285714285714285,16,1,0.1428571428571428,38,413,2857,518189,15233341,2182,117374,13189,492753,1315,75777,28141400,234935000,0,0.0,3,2,0.2857142857142857,3,1,0.1428571428571428,10,139300.0,0.019006694762876,0.0769230769230769,69.0,85%,0.0172403249669063
lebong95,6,2024,11,2024,6,81,6,79,False,False,3,104,14,138,62,1537,0,0.0,0,0,0.0,6,5,0.8333333333333334,43,1,0.1666666666666666,30,0,0.0,2,3,0.5,17,2,0.3333333333333333,33,280,2799,659889,13288977,3188,110773,14319,444602,1739,68862,43341400,202957100,0,0.0,3,3,0.5,3,0,0.0,9,119138.0,0.015669429229328,0.0689655172413793,69.0,85%,0.0157155367231638
